#           x           U_x           U_y           U_z
    0.0424656      -1.75268     0.0434303  -2.80913e-20
    0.0428285      -1.76752     0.0432328  -2.68848e-20
    0.0431915      -1.78199     0.0429834   9.54634e-22
    0.0435544      -1.75241     0.0426138   2.79741e-20
    0.0439174      -1.81098     0.0425414   1.68064e-20
    0.0442804      -1.82526     0.0422892   1.38149e-21
    0.0446433      -1.83967     0.0420986  -2.10334e-20
    0.0450063      -1.85374     0.0418406  -3.45002e-20
    0.0453692      -1.77108     0.0413319  -3.30064e-20
    0.0457322      -1.88188     0.0413773  -2.89225e-20
    0.0460951      -1.89574     0.0411175   -2.6432e-20
    0.0464581      -1.90971     0.0408985  -2.51365e-20
     0.046821      -1.92336     0.0406361  -2.31697e-20
     0.047184      -1.93723     0.0404056  -9.34649e-21
    0.0475469      -1.95068      0.040135   5.12122e-21
    0.0479099      -1.96414     0.0398644   1.95889e-20
    0.0482728      -1.97769     0.0396163   1.94769e-20
    0.0486358      -1.99094     0.0393405   1.74653e-20
    0.0489987      -2.00438     0.0390816   3.29991e-21
    0.0493617       -2.0174      0.038805  -1.21682e-20
    0.0497247      -2.03042     0.0385284  -2.76363e-20
    0.0500876      -2.04353     0.0382609  -3.94138e-20
    0.0504506      -2.05635     0.0379714  -3.75303e-20
    0.0508135      -2.06934     0.0377126   -1.2877e-20
    0.0511765      -2.08193     0.0373905    4.0863e-22
    0.0515394      -2.09452     0.0370684   1.36942e-20
    0.0519024      -2.10712     0.0367872   2.26805e-21
    0.0522653      -2.11942     0.0364402  -1.42462e-21
    0.0526283      -2.06776     0.0360365  -1.07375e-20
    0.0529912      -2.14388      0.035799  -2.47961e-20
    0.0533542      -2.15588     0.0354395  -3.53907e-20
    0.0537171      -2.16791     0.0351446  -2.68275e-20
    0.0540801      -2.17959     0.0347701  -2.50464e-20
    0.0544431      -2.08992     0.0342498   -2.4724e-20
     0.054806      -2.20284      0.034082  -1.44358e-20
     0.055169      -2.21419     0.0336884  -2.21419e-21
    0.0555319      -2.22562     0.0333728   1.42687e-20
    0.0558949      -2.23663     0.0329651   1.42379e-20
    0.0562578      -2.24763     0.0325574   1.42071e-20
    0.0566208      -2.25858     0.0322275   6.98265e-21
    0.0569837      -2.26922     0.0318177   1.32837e-20
    0.0573467      -2.11734     0.0311733   1.98592e-20
    0.0577096      -2.29033     0.0310713   8.57627e-21
    0.0580726      -2.30061     0.0306607    8.6356e-21
    0.0584355      -2.31098     0.0303202   1.64319e-20
    0.0587985       -2.3209     0.0299032   8.34824e-22
    0.0591615      -2.33082     0.0294862  -1.47622e-20
    0.0595244       -2.3407      0.029138   -7.7991e-21
    0.0598874      -2.35025     0.0287153  -6.20124e-21
    0.0602503       -2.2975     0.0282118  -8.69293e-21
    0.0606133      -2.36921     0.0279399   7.86449e-21
    0.0609762      -2.37838     0.0275135   2.60145e-20
    0.0613392      -2.34582     0.0270894   3.64807e-20
    0.0617021      -2.39648     0.0267321   5.64963e-20
    0.0620651      -2.40528     0.0263042    7.5689e-20
     0.062428      -2.41411     0.0259497   8.73033e-20
     0.062791      -2.42252     0.0255215     5.641e-20
    0.0631539      -2.43093     0.0250933   2.55167e-20
    0.0635169      -2.43929     0.0247386   -2.4688e-20
    0.0638798      -2.44731     0.0243115  -4.52074e-20
