#           x           U_x           U_y           U_z
    0.0264956      -1.01633     0.0884906     -6.39e-20
    0.0268586     -0.957605     0.0833086  -9.37593e-20
    0.0272215      -1.07052     0.0813886  -8.27016e-20
    0.0275845      -1.01539     0.0771444  -8.90367e-20
    0.0279474      -1.12104     0.0754674  -4.05957e-20
    0.0283104      -1.08435     0.0721051   5.49499e-21
    0.0286733      -1.16846     0.0705305   4.86712e-20
    0.0290363      -1.16181     0.0679428   6.96897e-20
    0.0293992      -1.21326     0.0664073   4.39098e-20
    0.0297622      -1.23457       0.06442  -4.51603e-22
    0.0301252      -1.25587     0.0629559   7.61124e-21
    0.0304881       -1.2762     0.0613031   2.43644e-20
    0.0308511      -1.29661     0.0600613   1.20816e-20
     0.031214      -1.31611     0.0586883   2.63529e-20
     0.031577      -1.33577     0.0576394   1.85835e-21
    0.0319399      -1.35458     0.0565072  -1.82843e-20
    0.0323029      -1.37361      0.055633  -4.02065e-21
    0.0326658      -1.39182     0.0546997   2.14018e-21
    0.0330288      -1.41033     0.0539627   2.63359e-20
    0.0333917      -1.42803      0.053176   4.71521e-20
    0.0337547      -1.41547     0.0523877   5.71837e-20
    0.0341176      -1.46334      0.051856   5.76916e-20
    0.0344806       -1.3741     0.0507967    4.3513e-20
    0.0348436      -1.49788     0.0507021   2.12667e-20
    0.0352065      -1.51476     0.0501162    7.2453e-22
    0.0355695      -1.53173     0.0496847             0
    0.0359324      -1.54828     0.0491729             0
    0.0362954      -1.56498     0.0487828   9.00439e-22
    0.0366583      -1.58123     0.0483342   3.34377e-21
    0.0370213       -1.5977     0.0479808   2.06295e-20
    0.0373842       -1.6137     0.0475906   2.05901e-20
    0.0377472       -1.5534     0.0469896   4.79771e-21
    0.0381101      -1.64571     0.0469375   1.61115e-20
    0.0384731      -1.65079     0.0465688   2.91028e-20
     0.038836      -1.67731     0.0463508   2.89046e-20
     0.039199      -1.69285     0.0460458   2.89399e-20
     0.039562      -1.70852     0.0457793   2.87938e-20
    0.0399249      -1.72387     0.0454813   2.83355e-20
    0.0402879      -1.73943     0.0452331   2.80819e-20
    0.0406508      -1.75457     0.0449498   2.81165e-20
    0.0410138      -1.67995     0.0444207   2.98573e-20
    0.0413767      -1.78489     0.0444545    7.3454e-21
    0.0417397      -1.79982      0.044184  -2.10733e-20
    0.0421026      -1.81487     0.0439735  -2.72721e-20
    0.0424656       -1.8296     0.0437016  -2.73059e-20
    0.0428285      -1.84451     0.0434944  -2.61314e-20
    0.0431915      -1.85905      0.043213   9.66903e-22
    0.0435544      -1.82759     0.0428049   2.72682e-20
    0.0439174      -1.88815     0.0427103   1.63666e-20
    0.0442804      -1.90244     0.0424196   1.30757e-21
    0.0446433      -1.91687     0.0421843  -2.05713e-20
    0.0450063      -1.93092     0.0418925  -3.36983e-20
    0.0453692      -1.84411     0.0413405  -3.22233e-20
    0.0457322      -1.95907     0.0413459  -2.82627e-20
    0.0460951      -1.97292     0.0410483  -2.58614e-20
    0.0464581      -1.98687     0.0407796  -2.45981e-20
     0.046821       -2.0005     0.0404711  -2.26697e-20
     0.047184      -2.01433     0.0401895  -9.12398e-21
    0.0475469      -2.02771      0.039877   5.04052e-21
    0.0479099      -2.04109     0.0395645    1.9205e-20
    0.0482728      -2.05455     0.0392723   1.91067e-20
    0.0486358      -2.06768     0.0389568   1.71346e-20
    0.0489987        -2.081     0.0386659   3.23833e-21
    0.0493617       -2.0939     0.0383304  -1.19613e-20
    0.0497247      -2.10681     0.0379949   -2.7161e-20
    0.0500876      -2.11973     0.0376863  -3.87341e-20
    0.0504506      -2.13236     0.0373167  -3.68782e-20
    0.0508135      -2.14513     0.0370117  -1.26333e-20
    0.0511765      -2.15743     0.0366214   4.23693e-22
    0.0515394      -2.16974     0.0362311   1.34807e-20
    0.0519024      -2.18202     0.0359102   2.23334e-21
    0.0522653      -2.19399     0.0355093  -1.40846e-21
    0.0526283      -2.13969     0.0350618  -1.05875e-20
    0.0529912      -2.21773     0.0347718  -2.44422e-20
    0.0533542      -2.22935     0.0343553  -3.48843e-20
    0.0537171      -2.24098     0.0340171   -2.6446e-20
    0.0540801      -2.25224     0.0335822  -2.46879e-20
    0.0544431      -2.15873     0.0329986  -2.43678e-20
     0.054806      -2.27459     0.0327932  -1.42236e-20
     0.055169      -2.28546     0.0323473  -2.17234e-21
    0.0555319      -2.29642     0.0319883   1.40909e-20
    0.0558949       -2.3069     0.0315447   1.40605e-20
    0.0562578      -2.31738     0.0311011   1.40301e-20
    0.0566208      -2.32781     0.0307376   6.89625e-21
    0.0569837      -2.33791     0.0302933   1.31092e-20
    0.0573467       -2.1805     0.0296159   1.95937e-20
    0.0577096      -2.35792     0.0294772    8.4509e-21
    0.0580726      -2.36763     0.0290263   8.50947e-21
    0.0584355      -2.37741     0.0286536    1.6212e-20
    0.0587985      -2.38672     0.0281984   8.21928e-22
    0.0591615      -2.39604     0.0277432  -1.45681e-20
    0.0595244      -2.40529     0.0273663  -7.68074e-21
    0.0598874       -2.4142     0.0269089  -6.09729e-21
    0.0602503       -2.3591      0.026372  -8.55435e-21
    0.0606133      -2.43185      0.026073   7.80069e-21
    0.0609762      -2.44035     0.0256146   2.57258e-20
    0.0613392      -2.40601     0.0251639   3.60619e-20
    0.0617021      -2.45708     0.0247776   5.58383e-20
    0.0620651      -2.46517     0.0243197   7.48009e-20
     0.062428      -2.47329     0.0239411   8.62809e-20
     0.062791      -2.48098     0.0234847   5.57509e-20
    0.0631539      -2.48866     0.0230282    2.5221e-20
    0.0635169      -2.49628     0.0226509  -2.44073e-20
    0.0638798      -2.50355     0.0221968  -4.46852e-20
    0.0642428      -2.51081     0.0217427  -6.49631e-20
    0.0646058      -2.51793     0.0213676  -3.75027e-20
    0.0649687      -2.52478      0.020916  -1.76126e-20
    0.0653317      -2.42654     0.0203571             0
    0.0656946      -2.53826     0.0200905             0
    0.0660576      -2.54468      0.019641             0
    0.0664205      -2.45705      0.019132             0
    0.0667835      -2.55724     0.0188197   1.13275e-20
    0.0671464      -2.56325     0.0183731   2.39583e-20
    0.0675094      -2.56932     0.0180008   1.62329e-20
    0.0678723       -2.5749     0.0175562   1.33588e-20
    0.0682353      -2.58048     0.0171116   1.04848e-20
    0.0685982      -2.58609     0.0167398   8.03405e-21
    0.0689612      -2.59125     0.0162971  -1.38968e-21
    0.0693242      -2.59641     0.0158544  -1.08134e-20
    0.0696871      -2.60157     0.0154841   1.52489e-20
    0.0700501      -2.60632     0.0150436   1.81436e-20
     0.070413      -2.61107     0.0146031   2.10384e-20
     0.070776      -2.61579      0.014234   2.49981e-21
    0.0711389      -2.62012     0.0137958  -1.76236e-20
    0.0715019      -2.62445     0.0133577   -3.7747e-20
    0.0718648      -2.62874     0.0129901  -5.98737e-20
    0.0722278      -2.63265     0.0125548  -6.27036e-20
    0.0725907      -2.63657     0.0121194  -6.55335e-20
    0.0729537      -2.64043     0.0117533  -6.21497e-20
    0.0733166      -2.64393     0.0113209  -4.79335e-20
    0.0736796      -2.64743     0.0108884  -3.37173e-20
    0.0740426      -2.65087     0.0105241   -2.7443e-20
    0.0744055      -2.65395     0.0100948  -2.45933e-20
    0.0747685      -2.65704    0.00966544  -2.17437e-20
    0.0751314      -2.66008    0.00930285  -6.83517e-21
    0.0754944      -2.66274    0.00887679  -4.07376e-21
    0.0758573      -2.66541    0.00845072  -1.31235e-21
    0.0762203      -2.66805    0.00808984             0
    0.0765832       -2.6703    0.00766737             0
    0.0769462      -2.67255    0.00724491             0
    0.0773091      -2.67482    0.00688579  -2.67904e-22
    0.0776721      -2.67665    0.00646694  -2.90209e-21
     0.078035      -2.67849    0.00604809  -5.53627e-21
     0.078398      -2.67467    0.00568556  -1.86396e-20
     0.078761      -2.68181    0.00527554  -1.90287e-20
    0.0791239      -2.68323    0.00486073  -1.89807e-20
    0.0794869      -2.56231    0.00441029  -7.73404e-21
    0.0798498      -2.68578    0.00409421  -1.53578e-20
    0.0802128      -2.68679    0.00368389  -2.46288e-20
    0.0805757      -2.66064    0.00326531  -3.39797e-20
    0.0809387      -2.68858    0.00292353  -4.00353e-20
    0.0813016      -2.68918    0.00251818  -4.91403e-20
    0.0816646      -2.68979    0.00211284  -5.82453e-20
    0.0820275      -2.69022    0.00176444  -3.70252e-20
    0.0823905      -2.69042    0.00136473  -1.41634e-20
    0.0827534      -2.69062   0.000965011   8.69847e-21
    0.0831164      -2.69074   0.000620196   9.38746e-21
    0.0834793      -2.69053   0.000229479   1.83405e-20
    0.0838423      -2.69033  -0.000161238   2.72935e-20
    0.0842053      -2.69013  -0.000497178   3.28166e-20
    0.0845682      -2.68953  -0.000871307   3.47533e-20
    0.0849312      -2.68893   -0.00124544   3.66901e-20
    0.0852941      -2.56571   -0.00161965   4.02092e-20
    0.0856571      -2.68744   -0.00192941   4.78922e-20
      0.08602      -2.68644   -0.00229532   4.78916e-20
     0.086383      -2.68545   -0.00266124   4.78909e-20
    0.0867459      -2.68427   -0.00297779   3.69999e-20
    0.0871089      -2.68289   -0.00333948   3.41952e-20
    0.0874718      -2.68151   -0.00370118   3.13906e-20
    0.0878348      -2.68006   -0.00401098   2.72102e-20
    0.0881977       -2.6783   -0.00436209   1.52941e-20
    0.0885607      -2.67653    -0.0047132   3.37802e-21
    0.0889237      -2.60207   -0.00503595  -9.69988e-21
    0.0892866       -2.6727   -0.00536031  -3.40487e-20
    0.0896496      -2.67056   -0.00570229  -5.55206e-20
    0.0900125      -2.66842   -0.00604428  -7.69926e-20
    0.0903755      -2.66611   -0.00633556  -7.35337e-20
    0.0907384      -2.66361   -0.00666789  -6.17506e-20
    0.0911014       -2.6611   -0.00700023  -4.99674e-20
    0.0914643      -2.65857   -0.00728728  -3.49182e-20
    0.0918273       -2.6557   -0.00760983   -3.0184e-20
    0.0921902      -2.65284   -0.00793237  -2.54498e-20
    0.0925532      -2.61354   -0.00824575  -2.12286e-20
    0.0929161      -2.64688   -0.00852842  -7.20982e-21
    0.0932791      -2.64366   -0.00884132   1.18794e-21
    0.0936421      -2.64045   -0.00915422   9.58571e-21
     0.094005      -2.63716   -0.00942429   7.26418e-21
     0.094368       -2.6336   -0.00972721   1.18982e-20
    0.0947309      -2.63005    -0.0100301   1.65321e-20
    0.0950939      -2.51948    -0.0102978   2.14091e-20
    0.0954568      -2.62269    -0.0105896   6.77835e-21
    0.0958198      -2.61881    -0.0108825  -1.52903e-21
    0.0961827      -2.61492    -0.0111755  -9.83642e-21
    0.0965457      -2.61095    -0.0114291  -6.35951e-21
    0.0969086      -2.60674    -0.0117121   -6.2734e-21
    0.0972716      -2.60253    -0.0119951  -6.18728e-21
    0.0976345      -2.50796    -0.0122415  -6.33019e-21
    0.0979975      -2.59388    -0.0125189  -7.37716e-21
    0.0983605      -2.58935    -0.0127921   -1.9382e-21
    0.0987234      -2.58483    -0.0130653   3.50075e-21
    0.0990864      -2.58024     -0.013304    6.6342e-21
    0.0994493      -2.57541    -0.0135679   8.55745e-21
    0.0998123      -2.57059    -0.0138318   1.04807e-20
     0.100175      -2.56576    -0.0140957   1.24039e-20
     0.100538      -2.56075     -0.014323   1.87742e-20
     0.100901      -2.55562     -0.014578   2.00617e-20
     0.101264       -2.5505     -0.014833   2.13492e-20
     0.101627      -2.54537    -0.0150588   2.30149e-20
      0.10199      -2.53996    -0.0153052   2.93356e-20
     0.102353      -2.53455    -0.0155516   3.56563e-20
     0.102716      -2.52914     -0.015798    4.1977e-20
     0.103079      -2.52361    -0.0160135   4.33149e-20
     0.103442      -2.51792    -0.0162511   4.28224e-20
     0.103805      -2.51223    -0.0164888   4.23298e-20
     0.104168      -2.44369    -0.0166887   4.29437e-20
     0.104531      -2.50064    -0.0169323   3.66164e-20
     0.104894      -2.49468    -0.0171614   3.04512e-20
     0.105257      -2.48871    -0.0173906   2.42861e-20
      0.10562      -2.48273    -0.0175954   1.95631e-20
     0.105982      -2.47649    -0.0178163   1.36762e-20
     0.106345      -2.47026    -0.0180373   7.78936e-21
     0.106708      -2.46403    -0.0182582   1.90248e-21
     0.107071      -2.45771    -0.0184544             0
     0.107434      -2.45122    -0.0186678             0
     0.107797      -2.44473    -0.0188811             0
      0.10816      -2.43824    -0.0190944             0
     0.108523      -2.43159    -0.0192829  -4.33975e-21
     0.108886      -2.42485    -0.0194891  -1.03978e-20
     0.109249      -2.41811    -0.0196953  -1.64559e-20
     0.109612      -2.37502    -0.0198645  -2.33464e-20
     0.109975      -2.40443    -0.0200831   -2.3414e-20
     0.110338      -2.39745    -0.0202826  -2.21614e-20
     0.110701      -2.39047    -0.0204821  -2.09089e-20
     0.111064      -2.38348    -0.0206638  -1.36406e-20
     0.111427      -2.37627    -0.0208567  -7.69348e-21
      0.11179      -2.36905    -0.0210495  -1.74637e-21
     0.112153      -2.36184    -0.0212423   4.20074e-21
     0.112516      -2.35457    -0.0214177   2.94722e-21
     0.112879      -2.34713    -0.0216042  -2.09963e-21
     0.113242      -2.33969    -0.0217906  -7.14649e-21
     0.113605      -2.33224    -0.0219771  -1.21933e-20
     0.113967      -2.32472    -0.0221466  -1.56257e-20
      0.11433      -2.31706    -0.0223267  -1.91467e-20
     0.114693      -2.30939    -0.0225068  -2.26677e-20
     0.115056      -2.30173    -0.0226868  -2.61887e-20
     0.115419      -2.29397    -0.0228507  -2.49671e-20
     0.115782      -2.28609    -0.0230246  -2.12334e-20
     0.116145      -2.27821    -0.0231986  -1.74996e-20
     0.116508      -2.27033    -0.0233725  -1.37659e-20
     0.116871      -2.26233     -0.023531  -9.69871e-21
     0.117234      -2.25425    -0.0236988  -4.50658e-21
     0.117597      -2.24616    -0.0238666   6.85541e-22
      0.11796      -2.23807    -0.0240344   5.87766e-21
     0.118323      -2.22986    -0.0241876   5.83245e-21
     0.118686      -2.22157    -0.0243493   6.47687e-22
     0.119049      -2.21328     -0.024511  -4.53707e-21
     0.119412      -2.20499    -0.0246728  -9.72183e-21
     0.119775      -2.19658     -0.024821  -1.53553e-20
     0.120138      -2.18809    -0.0249767  -1.85127e-20
     0.120501       -2.1796    -0.0251325  -2.16701e-20
     0.120864      -2.17112    -0.0252882  -2.48275e-20
     0.121227      -2.16252    -0.0254316  -2.00135e-20
     0.121589      -2.15384    -0.0255815  -9.76713e-21
     0.121952      -2.14517    -0.0257313   4.79276e-22
     0.122315       -2.1365    -0.0258812   1.07257e-20
     0.122678      -2.12772    -0.0260201    1.7186e-20
     0.123041      -2.11887    -0.0261641   1.85746e-20
     0.123404      -2.11001    -0.0263081   1.99632e-20
     0.123767      -2.10116    -0.0264522   2.13518e-20
      0.12413      -2.09222    -0.0265866   1.72416e-20
     0.124493      -2.08319    -0.0267248   1.21695e-20
     0.124856      -2.07417    -0.0268631   7.09742e-21
     0.125219      -2.06514    -0.0270014   2.02531e-21
     0.125582      -2.05605    -0.0271316             0
     0.125945      -2.04685     -0.027264             0
     0.126308      -2.03766    -0.0273965             0
     0.126671      -2.02847    -0.0275289             0
     0.127034      -2.01923    -0.0276548   -1.6187e-22
     0.127397      -2.00988    -0.0277814  -6.17226e-22
      0.12776      -2.00053     -0.027908  -1.07258e-21
     0.128123      -1.99119    -0.0280346  -1.52794e-21
     0.128486      -1.98182    -0.0281565  -2.44907e-21
     0.128849      -1.97232    -0.0282776  -3.49244e-21
     0.129212      -1.96282    -0.0283987  -4.53581e-21
     0.129574      -1.95332    -0.0285198  -5.57917e-21
     0.129937      -1.93691    -0.0286257  -6.35185e-21
       0.1303      -1.93419    -0.0287535  -6.13343e-21
     0.130663      -1.92455     -0.028869  -5.86543e-21
     0.131026      -1.91491    -0.0289845  -5.59742e-21
     0.131389      -1.90527       -0.0291  -5.32942e-21
     0.131752      -1.89554    -0.0292087  -4.18883e-21
     0.132115      -1.88576    -0.0293181  -2.94784e-21
     0.132478      -1.87599    -0.0294276  -1.70685e-21
     0.132841      -1.86621     -0.029537  -4.65863e-22
     0.133204      -1.85639    -0.0296416   1.03135e-21
     0.133567      -1.84649    -0.0297447   2.72704e-21
      0.13393      -1.83659    -0.0298477   4.42272e-21
     0.134293      -1.82669    -0.0299508    6.1184e-21
     0.134656      -1.81677    -0.0300515   7.35081e-21
     0.135019      -1.80676    -0.0301482   6.45464e-21
     0.135382      -1.79675    -0.0302449   5.55846e-21
     0.135745      -1.78673    -0.0303417   4.66229e-21
     0.136108      -1.77672    -0.0304384   3.76611e-21
     0.136471      -1.76662    -0.0305291   2.07429e-21
     0.136834       -1.7565    -0.0306196   5.88012e-22
     0.137196      -1.74638    -0.0307102  -8.98266e-22
     0.137559      -1.73626    -0.0308007  -2.38454e-21
     0.137922       -1.7261    -0.0308879  -2.66855e-21
     0.138285      -1.71588    -0.0309723   -1.9853e-21
     0.138648      -1.70566    -0.0310568  -1.30206e-21
     0.139011      -1.69545    -0.0311412  -6.18815e-22
     0.139374      -1.68522     -0.031225  -4.54531e-22
     0.139737      -1.67491    -0.0313034  -5.57337e-21
       0.1401      -1.66461    -0.0313818   -1.0689e-20
     0.140463       -1.6543    -0.0314602  -1.57928e-20
     0.140826      -1.64399    -0.0315386  -2.08966e-20
     0.141189      -1.63363    -0.0316132  -2.27287e-20
     0.141552      -1.62325    -0.0316857  -2.27548e-20
     0.141915      -1.61286    -0.0317582  -2.27808e-20
     0.142278      -1.60247    -0.0318306  -2.28069e-20
     0.142641      -1.59207    -0.0319023   -2.1845e-20
     0.143004      -1.58161     -0.031969  -1.67845e-20
     0.143367      -1.57115    -0.0320357   -1.1724e-20
      0.14373      -1.56069    -0.0321024  -6.66347e-21
     0.144093      -1.55023    -0.0321691  -1.60295e-21
     0.144456      -1.53972    -0.0322324   3.58556e-21
     0.144819       -1.5292    -0.0322936   9.11467e-21
     0.145181      -1.51867    -0.0323548   1.46438e-20
     0.145544      -1.50815     -0.032416   2.01729e-20
     0.145907       -1.4976    -0.0324768   2.59868e-20
      0.14627      -1.48702    -0.0325328   2.60551e-20
     0.146633      -1.47644    -0.0325887   2.61234e-20
     0.146996      -1.46586    -0.0326447   2.61917e-20
     0.147359      -1.45528    -0.0327007     2.626e-20
     0.147722      -1.44466    -0.0327541   2.71651e-20
     0.148085      -1.43403    -0.0328052   3.16152e-20
     0.148448       -1.4234    -0.0328563   3.60652e-20
     0.148811      -1.41277    -0.0329074   4.05153e-20
     0.149174      -1.40214    -0.0329585   4.49654e-20
     0.149537      -1.39146    -0.0330053   4.93032e-20
       0.1499      -1.38079    -0.0330518   5.28325e-20
     0.150263      -1.37012    -0.0330983   5.63617e-20
     0.150626      -1.35945    -0.0331449    5.9891e-20
     0.150989      -1.34875    -0.0331899   5.73909e-20
     0.151352      -1.33804     -0.033232   4.75062e-20
     0.151715      -1.32734    -0.0332741   3.76215e-20
     0.152078      -1.31663    -0.0333162   2.77368e-20
     0.152441      -1.30593    -0.0333584   1.78521e-20
     0.152804      -1.29519    -0.0333974   2.10066e-20
     0.153166      -1.28445    -0.0334353   3.06035e-20
     0.153529      -1.27372    -0.0334733   4.02003e-20
     0.153892      -1.26298    -0.0335112   4.97972e-20
     0.154255      -1.25225    -0.0335491    5.9394e-20
     0.154618      -1.24148    -0.0335826   6.23601e-20
     0.154981      -1.23072    -0.0336164   6.24289e-20
     0.155344      -1.21997    -0.0336503   6.24977e-20
     0.155707      -1.20921    -0.0336841   6.25665e-20
      0.15607      -1.19843    -0.0337161   5.98149e-20
     0.156433      -1.18766    -0.0337458   4.68675e-20
     0.156796      -1.17689    -0.0337754   3.39201e-20
     0.157159      -1.16612     -0.033805   2.09727e-20
     0.157522      -1.15536    -0.0338346   8.02533e-21
     0.157885      -1.14456    -0.0338612   1.25021e-21
     0.158248      -1.13378    -0.0338871   6.89336e-21
     0.158611        -1.123    -0.0339131   1.25365e-20
     0.158974      -1.11223     -0.033939   1.81796e-20
     0.159337      -1.10145    -0.0339649   2.38228e-20
       0.1597      -1.09064    -0.0339868   2.68019e-20
     0.160063      -1.07987    -0.0340093   3.81613e-20
     0.160426      -1.06909    -0.0340318   4.95206e-20
     0.160788      -1.05832    -0.0340543   6.08799e-20
     0.161151      -1.04754    -0.0340768   7.22393e-20
     0.161514      -1.03673    -0.0340944   8.93855e-20
     0.161877      -1.02596    -0.0341141   9.06209e-20
      0.16224      -1.01519    -0.0341338   9.18564e-20
     0.162603      -1.00442    -0.0341535   9.30918e-20
     0.162966      -0.99365    -0.0341732   9.43272e-20
     0.163329     -0.982846    -0.0341877   7.32807e-20
     0.163692     -0.972086    -0.0342058   6.18994e-20
     0.164055     -0.961325    -0.0342238    5.0518e-20
     0.164418     -0.950565    -0.0342418   3.91367e-20
     0.164781     -0.939805    -0.0342598   2.77554e-20
     0.165144     -0.929012    -0.0342726   2.74638e-20
     0.165507     -0.918267    -0.0342898   2.08152e-20
      0.16587     -0.907522    -0.0343071   1.41666e-20
     0.166233     -0.896777    -0.0343244     7.518e-21
     0.166596     -0.886032    -0.0343416   8.69406e-22
     0.166959     -0.875251    -0.0343535   1.40084e-20
     0.167322     -0.864523     -0.034371   3.66203e-20
     0.167685     -0.853794    -0.0343886   5.92323e-20
     0.168048     -0.843066    -0.0344061   8.18442e-20
     0.168411     -0.832338    -0.0344236   1.04456e-19
     0.168773     -0.821571    -0.0344357   1.15388e-19
     0.169136      -0.81086    -0.0344545   1.15507e-19
     0.169499      -0.80015    -0.0344733   1.15626e-19
     0.169862     -0.789439    -0.0344921   1.15745e-19
     0.170225     -0.778729    -0.0345109   1.15865e-19
     0.170588     -0.767975    -0.0345239   1.09337e-19
     0.170951     -0.757282    -0.0345448   1.12295e-19
     0.171314      -0.74659    -0.0345657   1.15253e-19
     0.171677     -0.735897    -0.0345867   1.18212e-19
      0.17204     -0.725205    -0.0346076    1.2117e-19
     0.172403     -0.714462    -0.0346219   1.31609e-19
     0.172766     -0.703787    -0.0346456   1.31743e-19
     0.173129     -0.693111    -0.0346694   1.31876e-19
     0.173492     -0.682436    -0.0346931   1.32009e-19
     0.173855      -0.67176    -0.0347168   1.32143e-19
     0.174218     -0.661027    -0.0347327   1.16106e-19
     0.174581     -0.650367    -0.0347596   9.08945e-20
     0.174944     -0.639707    -0.0347865    6.5683e-20
     0.175307     -0.629047    -0.0348135   4.04716e-20
      0.17567     -0.618387    -0.0348404   1.52601e-20
     0.176033     -0.607662    -0.0348577             0
     0.176395     -0.597016     -0.034888             0
     0.176758      -0.58637    -0.0349184             0
     0.177121     -0.575724    -0.0349487             0
     0.177484     -0.565077    -0.0349791             0
     0.177847     -0.555089    -0.0350586             0
      0.17821     -0.543725    -0.0350316  -1.08859e-20
     0.178573     -0.533091    -0.0350658  -2.43938e-20
     0.178936     -0.522457    -0.0350999  -3.79017e-20
     0.179299     -0.511824    -0.0351341  -5.14097e-20
     0.179662      -0.50119    -0.0351683  -6.49176e-20
     0.180025     -0.490486    -0.0351918  -5.12215e-20
     0.180388     -0.479864    -0.0352307  -5.11174e-20
     0.180751     -0.469242    -0.0352696  -5.10134e-20
     0.181114     -0.458619    -0.0353086  -5.09093e-20
     0.181477     -0.447997    -0.0353475  -5.08053e-20
      0.18184     -0.437294    -0.0353724  -5.98328e-20
     0.182203     -0.426681    -0.0354179  -3.06371e-20
     0.182566     -0.416067    -0.0354635  -1.44144e-21
     0.182929     -0.405454    -0.0355091   2.77543e-20
     0.183292      -0.39484    -0.0355546     5.695e-20
     0.183655     -0.384801    -0.0356441   7.24476e-20
     0.184018     -0.373528    -0.0356365   5.97697e-20
      0.18438     -0.362917    -0.0356932    5.9656e-20
     0.184743     -0.352307    -0.0357498   5.95423e-20
     0.185106     -0.341697    -0.0358064   5.94285e-20
     0.185469     -0.331086     -0.035863   5.93148e-20
     0.185832     -0.320381    -0.0359056   7.05322e-20
     0.186195     -0.309769    -0.0359835   5.48572e-20
     0.186558     -0.299158    -0.0360614   3.91823e-20
