#           x           U_x           U_y           U_z
    0.0435544   -0.00327497   4.73208e-05             0
    0.0439174   -0.00334276   4.69039e-05             0
    0.0442804   -0.00334276   4.69039e-05             0
    0.0446433   -0.00341034   4.65238e-05  -1.54564e-22
    0.0450063   -0.00341034   4.65238e-05  -1.54564e-22
    0.0453692   -0.00347769   4.60108e-05             0
    0.0457322   -0.00347769   4.60108e-05             0
    0.0460951   -0.00347769   4.60108e-05             0
    0.0464581   -0.00354485   4.53422e-05             0
     0.046821   -0.00354485   4.53422e-05             0
     0.047184   -0.00361176   4.45391e-05   1.48434e-22
    0.0475469   -0.00361176   4.45391e-05   1.48434e-22
    0.0479099   -0.00361176   4.45391e-05   1.48434e-22
    0.0482728   -0.00367838    4.3613e-05   1.46538e-22
    0.0486358   -0.00367838    4.3613e-05   1.46538e-22
    0.0489987   -0.00374468    4.2555e-05             0
    0.0493617   -0.00374468    4.2555e-05             0
    0.0497247   -0.00374468    4.2555e-05             0
    0.0500876    -0.0038105   4.14747e-05  -1.42942e-22
    0.0504506    -0.0038105   4.14747e-05  -1.42942e-22
    0.0508135   -0.00387567   4.05144e-05   1.41241e-22
    0.0511765   -0.00387567   4.05144e-05   1.41241e-22
    0.0515394   -0.00387567   4.05144e-05   1.41241e-22
    0.0519024   -0.00394004   3.96564e-05             0
    0.0522653   -0.00394004   3.96564e-05             0
    0.0526283   -0.00400353   3.88152e-05  -1.38031e-22
    0.0529912   -0.00400353   3.88152e-05  -1.38031e-22
    0.0533542   -0.00400353   3.88152e-05  -1.38031e-22
    0.0537171   -0.00406609   3.79775e-05             0
    0.0540801   -0.00406609   3.79775e-05             0
    0.0544431   -0.00406609   3.79775e-05             0
     0.054806   -0.00412763   3.71289e-05             0
     0.055169   -0.00412763   3.71289e-05             0
    0.0555319   -0.00418807   3.62433e-05   1.33623e-22
    0.0558949   -0.00418807   3.62433e-05   1.33623e-22
    0.0562578   -0.00418807   3.62433e-05   1.33623e-22
    0.0566208   -0.00424735   3.52739e-05             0
    0.0569837   -0.00424735   3.52739e-05             0
    0.0573467    -0.0027772   3.20735e-05  -2.57207e-23
    0.0577096   -0.00430546   3.42237e-05  -1.30901e-22
    0.0580726   -0.00430546   3.42237e-05  -1.30901e-22
    0.0584355   -0.00436233   3.31228e-05             0
    0.0587985   -0.00436233   3.31228e-05             0
    0.0591615   -0.00436233   3.31228e-05             0
    0.0595244   -0.00441787   3.19883e-05   1.28297e-22
    0.0598874   -0.00441787   3.19883e-05   1.28297e-22
    0.0602503   -0.00441787   3.19883e-05   1.28297e-22
    0.0606133     -0.004472   3.08361e-05    1.2703e-22
    0.0609762     -0.004472   3.08361e-05    1.2703e-22
    0.0613392   -0.00452466   2.96634e-05   1.25781e-22
    0.0617021   -0.00452466   2.96634e-05   1.25781e-22
    0.0620651   -0.00452466   2.96634e-05   1.25781e-22
     0.062428   -0.00457581   2.84858e-05    2.4909e-22
     0.062791   -0.00457581   2.84858e-05    2.4909e-22
    0.0631539   -0.00457581   2.84858e-05    2.4909e-22
    0.0635169    -0.0046254   2.72957e-05  -2.46642e-22
    0.0638798    -0.0046254   2.72957e-05  -2.46642e-22
    0.0642428    -0.0046254   2.72957e-05  -2.46642e-22
    0.0646058   -0.00467334   2.61074e-05             0
    0.0649687   -0.00467334   2.61074e-05             0
    0.0653317   -0.00467334   2.61074e-05             0
    0.0656946   -0.00471959   2.49077e-05             0
    0.0660576   -0.00471959   2.49077e-05             0
    0.0664205    -0.0047641   2.37069e-05             0
    0.0667835    -0.0047641   2.37069e-05             0
    0.0671464    -0.0047641   2.37069e-05             0
    0.0675094   -0.00480679   2.25053e-05  -2.36954e-22
    0.0678723   -0.00480679   2.25053e-05  -2.36954e-22
    0.0682353   -0.00480679   2.25053e-05  -2.36954e-22
    0.0685982   -0.00484768   2.12994e-05   -2.3454e-22
    0.0689612   -0.00484768   2.12994e-05   -2.3454e-22
    0.0693242   -0.00484768   2.12994e-05   -2.3454e-22
    0.0696871    -0.0048868   2.00883e-05   2.32119e-22
    0.0700501    -0.0048868   2.00883e-05   2.32119e-22
     0.070413    -0.0048868   2.00883e-05   2.32119e-22
     0.070776   -0.00492407   1.88736e-05             0
    0.0711389   -0.00492407   1.88736e-05             0
    0.0715019   -0.00492407   1.88736e-05             0
    0.0718648   -0.00495944   1.76531e-05  -2.27239e-22
    0.0722278   -0.00495944   1.76531e-05  -2.27239e-22
    0.0725907   -0.00495944   1.76531e-05  -2.27239e-22
    0.0729537   -0.00499289   1.64278e-05  -2.24768e-22
    0.0733166   -0.00499289   1.64278e-05  -2.24768e-22
    0.0736796   -0.00499289   1.64278e-05  -2.24768e-22
    0.0740426   -0.00502434   1.51949e-05  -2.22271e-22
    0.0744055   -0.00502434   1.51949e-05  -2.22271e-22
    0.0747685   -0.00502434   1.51949e-05  -2.22271e-22
    0.0751314   -0.00505378   1.39537e-05             0
    0.0754944   -0.00505378   1.39537e-05             0
    0.0758573   -0.00505378   1.39537e-05             0
    0.0762203   -0.00508112   1.27021e-05             0
    0.0765832   -0.00508112   1.27021e-05             0
    0.0769462   -0.00508112   1.27021e-05             0
    0.0773091   -0.00510636   1.14384e-05             0
    0.0776721   -0.00510636   1.14384e-05             0
     0.078035   -0.00510636   1.14384e-05             0
     0.078398   -0.00512939   1.01597e-05  -2.11944e-22
     0.078761   -0.00512939   1.01597e-05  -2.11944e-22
    0.0791239   -0.00512939   1.01597e-05  -2.11944e-22
    0.0794869   -0.00515022   8.86416e-06             0
    0.0798498   -0.00515022   8.86416e-06             0
    0.0802128   -0.00515022   8.86416e-06             0
    0.0805757   -0.00515022   8.86416e-06             0
    0.0809387   -0.00516878   7.54227e-06             0
    0.0813016   -0.00516878   7.54227e-06             0
    0.0816646   -0.00516878   7.54227e-06             0
    0.0820275     -0.005185   6.20013e-06   2.03759e-22
    0.0823905     -0.005185   6.20013e-06   2.03759e-22
    0.0827534     -0.005185   6.20013e-06   2.03759e-22
    0.0831164   -0.00519887   4.84882e-06             0
    0.0834793   -0.00519887   4.84882e-06             0
    0.0838423   -0.00519887   4.84882e-06             0
    0.0842053   -0.00521035   3.63568e-06             0
