0.12900000,0.0606262,1
0.13100000,0.0594122,1
0.13200000,0.0581666,1
0.13400000,0.0568889,1
0.13500000,0.0555823,1
0.13700000,0.0542486,1
0.13900000,0.0528888,1
0.14000000,0.0515049,1
0.14200000,0.0500983,1
0.14300000,0.0486703,1
0.14500000,0.0472229,1
0.14700000,0.045757,1
0.14800000,0.0442751,1
0.15000000,0.042778,1
0.15200000,0.0412676,1
0.15300000,0.0397446,1
0.15500000,0.0382113,1
0.15700000,0.0366677,1
0.15900000,0.0351172,1
0.16000000,0.0335601,1
0.16200000,0.0319978,1
0.16400000,0.0304323,1
0.16600000,0.0288641,1
0.16800000,0.0272949,1
0.16900000,0.0257247,1
0.17100000,0.0241543,1
0.17300000,0.0225836,1
0.17500000,0.0210127,1
0.17700000,0.0194414,1
0.17900000,0.0178697,1
0.18100000,0.0162974,1
0.18300000,0.0147246,1
0.18500000,0.013151,1
0.18700000,0.0115755,1
0.18900000,0.00999693,1
0.19100000,0.00841077,1
0.19300000,0.0067776,1
0.19500000,0.00519384,1
0.19700000,0.00364649,1
0.19900000,0.00212116,1
0.20100000,0.000678804,1
0.20300000,-0.000957122,1
0.20500000,-0.00141654,1
0.20700000,-0.0033773,1
0.20900000,-0.00644761,1
0.21100000,-0.00948845,1
0.21400000,-0.0127605,1
0.21600000,-0.0162981,1
0.21800000,-0.0200284,1
0.22100000,-0.0239488,1
0.22300000,-0.0281253,1
0.22600000,-0.0325849,1
0.22900000,-0.0373431,1
0.23200000,-0.0424142,1
0.23500000,-0.0478184,1
0.23800000,-0.0535818,1
0.24100000,-0.0597278,1
0.24500000,-0.0663045,1
0.24800000,-0.0733253,1
0.25200000,-0.0809126,1
0.25600000,-0.0889737,1
0.26000000,-0.097968,1
0.26400000,-0.107177,1
0.26800000,-0.118526,1
0.27300000,-0.128529,1
0.27800000,-0.144835,1
0.28200000,-0.153533,1
0.28700000,-0.183905,1
