#           x           U_x           U_y           U_z
    0.0406508      -1.48417     0.0283013             0
    0.0410138     -0.831571     0.0240397   1.00808e-20
    0.0413767      -1.41955     0.0273553   1.48304e-21
    0.0417397      -1.07463     0.0250922  -6.50519e-21
    0.0421026      -1.21288     0.0256377  -4.77624e-21
    0.0424656      -1.33822     0.0261918   -3.1084e-21
    0.0428285     -0.984931     0.0238623  -8.24666e-21
    0.0431915      -1.59255     0.0271508             0
    0.0435544     -0.925658     0.0231098   8.98393e-21
    0.0439174      -1.45909     0.0258466   2.17558e-21
    0.0442804      -1.21981     0.0243232  -1.72314e-21
    0.0446433      -1.19853     0.0239228  -3.11601e-20
    0.0450063      -1.53589      0.025571  -5.94699e-20
    0.0453692     -0.915329     0.0219522  -1.27596e-20
    0.0457322      -1.66067     0.0256699  -6.14389e-22
    0.0460951      -1.14327     0.0227348  -6.68244e-21
    0.0464581      -1.36483     0.0236051  -4.25186e-21
     0.046821      -1.49346     0.0240762  -1.89046e-21
     0.047184       -1.0455     0.0215029   5.68071e-21
    0.0475469      -1.76716     0.0249032   6.51433e-20
    0.0479099      -1.11503     0.0214151   2.04095e-20
    0.0482728      -1.47738     0.0229155   4.31874e-20
    0.0486358      -1.50154     0.0228353      4.33e-20
    0.0489987      -1.11971     0.0206963   2.53523e-21
    0.0493617      -1.83421     0.0238671             0
    0.0497247      -1.14094     0.0203485  -9.67156e-21
    0.0500876      -1.53031     0.0218692  -4.41914e-20
    0.0504506      -1.56569     0.0218289  -4.48394e-20
    0.0508135      -1.13243     0.0195529   3.77768e-21
    0.0511765      -1.89927     0.0227462   6.14895e-20
    0.0515394      -1.22625     0.0195133   1.91116e-20
    0.0519024      -1.51835     0.0204915   1.31741e-21
    0.0522653      -1.69075     0.0210319  -7.50941e-22
    0.0526283      -1.07876      0.018103  -8.38218e-21
    0.0529912      -1.89441     0.0212754  -5.58556e-20
    0.0533542      -1.37551     0.0188808  -3.05792e-20
    0.0537171      -1.43695      0.018818  -6.62486e-21
    0.0540801      -1.88091     0.0204116  -1.01269e-21
    0.0544431       -1.0698     0.0168476  -8.37395e-21
     0.054806      -1.78344     0.0193816  -2.10349e-21
     0.055169      -1.59256     0.0184153   1.21971e-21
    0.0555319      -1.28236     0.0168942   1.64661e-20
    0.0558949      -2.05129     0.0195655   5.73611e-20
    0.0562578      -1.31539     0.0165347    1.7741e-20
    0.0566208      -1.59676     0.0172562   1.31865e-21
    0.0569837      -1.88038     0.0180735    1.0957e-21
    0.0573467      -1.05166     0.0147747   5.62091e-21
    0.0577096      -1.89677     0.0174745  -4.35583e-20
    0.0580726      -1.63386      0.016329  -2.79423e-20
    0.0584355      -1.33189     0.0149579   4.23969e-21
    0.0587985      -2.13366     0.0174065             0
    0.0591615      -1.40089     0.0146951  -3.80424e-21
    0.0595244      -1.59638     0.0150072   2.32442e-20
    0.0598874       -2.0269     0.0161753   4.72042e-20
    0.0602503      -1.18232     0.0131697   2.28439e-21
    0.0606133      -1.84426     0.0149268   3.60503e-20
    0.0609762       -1.8274     0.0146493   4.02737e-20
    0.0613392      -1.21487     0.0124626   1.74153e-20
    0.0617021      -2.07475     0.0147202   4.79834e-20
    0.0620651      -1.64336     0.0132221   4.17672e-20
     0.062428      -1.42481     0.0122543   5.19022e-20
     0.062791      -2.23101     0.0142534   1.03924e-19
    0.0631539      -1.47546     0.0118907   3.37665e-20
    0.0635169      -1.61646     0.0119331  -4.48719e-20
    0.0638798      -2.18135     0.0132036  -9.72039e-20
    0.0642428      -1.32432     0.0106505  -3.49964e-20
    0.0646058       -1.7892      0.011504  -8.65655e-21
    0.0649687      -2.04938     0.0119255             0
    0.0653317      -1.19051    0.00949645             0
    0.0656946      -1.94248     0.0109705             0
    0.0660576      -1.93473     0.0107215             0
    0.0664205      -1.20906    0.00872727             0
    0.0667835       -2.0758     0.0103359             0
    0.0671464      -1.83784    0.00958446    3.9111e-21
    0.0675094      -1.32223    0.00814656  -5.93385e-21
    0.0678723      -2.18875    0.00960147  -8.36118e-20
    0.0682353      -1.75908    0.00850475  -4.70898e-20
    0.0685982      -1.41522    0.00748019  -1.68217e-20
    0.0689612      -2.28096    0.00876674  -8.92386e-20
    0.0693242      -1.69875    0.00747155  -4.29657e-20
    0.0696871      -1.48774    0.00673121   2.52144e-20
    0.0700501      -2.35216    0.00783053   9.24014e-20
     0.070413       -1.6571     0.0064726   4.09402e-20
     0.070776      -1.53957    0.00590328   3.24445e-21
    0.0711389       -2.3733    0.00676211             0
    0.0715019      -1.63427    0.00549358  -1.09948e-20
    0.0718648      -1.57058    0.00500194  -4.14407e-20
    0.0722278       -2.3853    0.00561735  -8.97334e-20
    0.0725907      -1.63035    0.00451788  -4.76486e-20
    0.0729537       -1.5807    0.00403814  -4.41343e-20
    0.0733166      -2.39581    0.00440233   -8.8065e-20
    0.0736796      -1.64535    0.00353005  -3.91557e-20
    0.0740426      -1.56995    0.00303605  -3.35188e-20
    0.0744055      -2.40478    0.00313458   -8.6374e-20
    0.0747685      -1.67918    0.00252571  -3.76691e-20
    0.0751314      -1.53845    0.00204114  -3.14328e-21
    0.0754944      -2.38723    0.00187622    -8.947e-23
    0.0758573      -1.73167    0.00152461             0
    0.0762203      -1.48639    0.00111519             0
    0.0765832      -2.33003    0.00074593             0
    0.0769462      -1.80251    0.00057308             0
    0.0773091      -1.41412     0.0003082             0
    0.0776721      -2.25183  -0.000174786             0
     0.078035      -1.89131  -0.000286416  -1.76803e-21
     0.078398      -1.32217  -0.000394353  -1.22278e-20
     0.078761      -2.15355  -0.000952362  -6.28161e-20
    0.0791239      -1.99794   -0.00109248  -5.33489e-20
    0.0794869      -1.21098   -0.00103115  -4.06252e-21
    0.0798498      -2.03557   -0.00167062  -1.30247e-21
    0.0802128      -2.12188   -0.00190855  -2.67675e-21
    0.0805757      -1.29732   -0.00173472  -9.96569e-21
    0.0809387      -1.89843   -0.00233632  -4.64978e-21
    0.0813016      -2.26267   -0.00274721  -2.31035e-21
    0.0816646      -1.44487   -0.00248508  -1.40033e-20
    0.0820275      -1.74272   -0.00295092   2.32625e-20
    0.0823905      -2.41974   -0.00362115   7.32478e-20
    0.0827534      -1.60911   -0.00327141   2.74407e-20
    0.0831164      -1.56906   -0.00350963   2.43047e-21
    0.0834793       -2.3708   -0.00439014   1.38378e-22
    0.0838423       -1.7894   -0.00410034   5.24312e-21
    0.0842053      -1.37814   -0.00400621   8.66082e-21
    0.0845682      -2.17146   -0.00496716   2.03134e-21
    0.0849312      -1.98506   -0.00497811   4.57941e-21
    0.0852941      -1.18996   -0.00445328   1.30572e-20
    0.0856571      -1.95523   -0.00547559    4.7157e-20
      0.08602      -2.19533   -0.00591126   5.77284e-20
     0.086383      -1.40859   -0.00529855   2.33566e-20
    0.0867459      -1.72289   -0.00590816   7.31532e-21
    0.0871089      -2.40093   -0.00688885             0
    0.0874718       -1.6414   -0.00620506   5.45962e-21
    0.0878348      -1.47532   -0.00625853   6.63739e-21
    0.0881977      -2.24115    -0.0074601   1.09194e-21
    0.0885607      -1.88754   -0.00717944  -1.18841e-21
    0.0889237      -1.21343    -0.0065196  -5.10038e-21
    0.0892866      -1.96937   -0.00780085   -4.0698e-20
    0.0896496      -2.14609   -0.00822772  -5.29625e-20
    0.0900125      -1.38665   -0.00735136  -2.99186e-20
    0.0903755      -1.68388   -0.00804576  -3.80327e-20
    0.0907384      -2.36958   -0.00929732  -5.76538e-20
    0.0911014      -1.66647   -0.00839256  -3.08516e-20
    0.0914643      -1.38573   -0.00818745  -9.11918e-21
    0.0918273      -2.12084   -0.00962781  -2.21153e-21
    0.0921902      -1.95707   -0.00952083  -1.43779e-21
    0.0925532      -1.21762   -0.00846831  -4.10152e-21
    0.0929161      -1.80017   -0.00973917   2.67695e-20
    0.0932791      -2.25736    -0.0107434   4.90344e-20
    0.0936421      -1.52842   -0.00960263     1.875e-20
     0.094005       -1.4687   -0.00973327    1.8184e-21
     0.094368      -2.18167     -0.011332   3.04332e-22
    0.0947309      -1.84815    -0.0108374    1.6916e-21
    0.0950939      -1.13003    -0.0096087   4.23919e-21
    0.0954568      -1.82902    -0.0112814  -2.62472e-20
    0.0958198      -2.17565      -0.01218  -4.21541e-20
    0.0961827      -1.46867     -0.010863  -1.57428e-20
    0.0965457      -1.46764    -0.0110995  -1.88205e-21
    0.0969086      -2.15726    -0.0128555  -2.99684e-22
    0.0972716      -1.81418    -0.0122314  -9.52346e-22
    0.0976345      -1.11865    -0.0108267  -2.35072e-21
    0.0979975      -1.77629    -0.0126144  -2.47856e-20
    0.0983605      -2.16531    -0.0137212  -3.76212e-20
    0.0987234      -1.48152    -0.0122285  -1.31605e-20
    0.0990864      -1.38885     -0.012228   -9.2746e-21
    0.0994493      -2.05395    -0.0141403  -3.17646e-20
    0.0998123      -1.84903     -0.013758  -2.41571e-20
     0.100175      -1.17726    -0.0121779  -2.90917e-22
     0.100538      -1.64873      -0.01368   1.49735e-21
     0.100901      -2.21985    -0.0154226    4.7622e-24
     0.101264      -1.56037    -0.0137548   2.45984e-21
     0.101627      -1.23949    -0.0130605   3.64053e-21
      0.10199      -1.87903    -0.0151277   1.20628e-21
     0.102353      -1.94572    -0.0154733   1.78337e-21
     0.102716       -1.2988    -0.0137184   6.39374e-21
     0.103079      -1.45401    -0.0144199   5.22016e-21
     0.103442      -2.08041    -0.0165643   6.48919e-22
     0.103805      -1.69779    -0.0154989    3.0032e-21
     0.104168      -1.06368    -0.0136569   7.04179e-21
     0.104531      -1.64058    -0.0157603   3.27054e-21
     0.104894      -2.09647    -0.0174352   1.35034e-22
     0.105257       -1.4754    -0.0155066   2.00677e-21
      0.10562      -1.20053    -0.0147768   2.82117e-21
     0.105982      -1.79998    -0.0170744    9.6534e-22
     0.106345       -1.8856    -0.0175195             0
     0.106708      -1.27778    -0.0155042             0
     0.107071      -1.34741      -0.01598             0
     0.107434      -1.93308    -0.0183533             0
     0.107797      -1.69848    -0.0176002             0
      0.10816      -1.10414    -0.0154989             0
     0.108523      -1.46909    -0.0171408             0
     0.108886       -2.0408    -0.0195896             0
     0.109249      -1.53428    -0.0176857  -9.48947e-22
     0.109612      -1.00896    -0.0157274  -2.17859e-21
     0.109975      -1.56653    -0.0182508  -6.50491e-21
     0.110338       -1.9589    -0.0200555  -9.53738e-21
     0.110701      -1.39207     -0.017783  -5.01799e-21
     0.111064      -1.09749    -0.0167051  -6.22643e-22
     0.111427      -1.64075    -0.0193031   3.39098e-21
      0.11179      -1.82368    -0.0202588   5.06203e-21
     0.112153      -1.27088    -0.0179013   2.10845e-21
     0.112516      -1.16402    -0.0176176    2.9118e-22
     0.112879      -1.69283    -0.0202898   9.36643e-23
     0.113242      -1.70832    -0.0204904   5.46803e-23
     0.113605       -1.1697    -0.0180486   1.79856e-22
     0.113967      -1.20965    -0.0184582   1.68043e-22
      0.11433      -1.72388    -0.0212052   4.39361e-23
     0.114693      -1.61175      -0.02076   3.00678e-22
     0.115056      -1.08746    -0.0182336    8.3655e-22
     0.115419      -1.23555     -0.019219   6.71568e-22
     0.115782      -1.73507    -0.0220399   1.40279e-22
     0.116145      -1.53288    -0.0210742   2.68175e-22
     0.116508      -1.02305    -0.0184639   6.77425e-22
     0.116871       -1.2429    -0.0198923    4.8872e-22
     0.117234       -1.7276    -0.0227867    8.2973e-23
     0.117597      -1.47057    -0.0214415  -8.06716e-22
      0.11796     -0.975331     -0.018748  -1.92848e-21
     0.118323      -1.23294    -0.0204703  -1.47271e-20
     0.118686      -1.70272    -0.0234371  -3.08167e-20
     0.119049      -1.42365    -0.0218695  -1.96383e-20
     0.119412     -0.943101    -0.0190936  -1.02678e-21
     0.119775      -1.20693    -0.0209453   1.65475e-21
     0.120138      -1.66172    -0.0239841   2.49675e-22
     0.120501      -1.39091    -0.0223662   3.27298e-21
     0.120864     -0.925147    -0.0195079   7.60828e-21
     0.121227      -1.16618     -0.021309   2.64642e-20
     0.121589      -1.60591    -0.0244199   4.94021e-20
     0.121952      -1.37111    -0.0229402    3.1525e-20
     0.122315     -0.920216    -0.0199999   2.55899e-22
     0.122678      -1.11201    -0.0215557  -2.89061e-20
     0.123041      -1.53662    -0.0247401  -5.73049e-20
     0.123404      -1.36299    -0.0236024    -4.742e-20
     0.123767     -0.927027    -0.0205795   -2.0854e-20
      0.12413      -1.04577     -0.021677  -7.92727e-21
     0.124493      -1.45522    -0.0249339  -2.14862e-21
     0.124856      -1.36526    -0.0243587             0
     0.125219     -0.944284    -0.0212541             0
     0.125582     -0.968817     -0.021665             0
     0.125945      -1.36308    -0.0249935             0
     0.126308      -1.37661     -0.025217             0
     0.126671     -0.970666    -0.0220315             0
     0.127034     -0.882546    -0.0215122             0
     0.127397       -1.2616    -0.0249121             0
      0.12776      -1.39573    -0.0261865   1.12755e-21
     0.128123      -1.00484    -0.0229202   4.92155e-21
     0.128486      -0.78835    -0.0212108   1.95157e-20
     0.128849       -1.1522    -0.0246821   7.00503e-20
     0.129212      -1.42129    -0.0272756   1.08792e-19
     0.129574      -1.04547    -0.0239291   6.90522e-20
     0.129937     -0.687629    -0.0207534   3.14323e-20
       0.1303      -1.03629    -0.0242961   7.71335e-20
     0.130663      -1.38495    -0.0278388   1.22835e-19
     0.131026       -1.0912    -0.0250668   8.87621e-20
     0.131389     -0.730455    -0.0216403   4.64544e-20
     0.131752     -0.915272    -0.0237466   2.35492e-20
     0.132115      -1.24876    -0.0273605   5.93139e-21
     0.132478      -1.14068    -0.0263422   7.79827e-21
     0.132841      -0.79499     -0.022836   2.00318e-20
     0.133204      -0.79058    -0.0230256    5.6851e-20
     0.133567      -1.10894    -0.0267107   1.16923e-19
      0.13393      -1.19256    -0.0277637   1.35978e-19
     0.134293     -0.861901    -0.0241782   8.28998e-20
     0.134656     -0.663616    -0.0221257   5.33461e-20
     0.135019     -0.966888    -0.0258816   1.12927e-19
     0.135382      -1.24547    -0.0293398   1.67366e-19
     0.135745     -0.929819    -0.0256755   9.64967e-20
     0.136108     -0.614163    -0.0220113   2.56275e-20
     0.136471     -0.824029    -0.0248656  -6.40871e-20
     0.136834      -1.11227    -0.0286922  -1.56612e-19
     0.137196     -0.997392    -0.0273368  -1.31855e-19
     0.137559     -0.696689    -0.0235941  -5.31361e-20
     0.137922     -0.681768    -0.0236551  -1.05324e-20
     0.138285     -0.955063    -0.0275523  -4.35131e-21
     0.138648      -1.06329    -0.0291706             0
     0.139011     -0.777473    -0.0253501             0
     0.139374     -0.541486    -0.0222426             0
     0.139737     -0.799911    -0.0262102             0
       0.1401      -1.05834    -0.0301779             0
     0.140463     -0.855175    -0.0272882   -1.6116e-20
     0.140826     -0.584177    -0.0233901  -3.45495e-20
     0.141189     -0.648201    -0.0246582  -9.79258e-20
     0.141552     -0.891851    -0.0286962  -1.85399e-19
     0.141915     -0.928476    -0.0294173  -2.00509e-19
     0.142278     -0.672213     -0.025442  -1.13182e-19
     0.142641     -0.501289    -0.0228884  -3.80103e-20
     0.143004     -0.730271    -0.0269968  -1.98038e-20
     0.143367     -0.959253    -0.0311052  -1.59736e-21
      0.14373     -0.754463    -0.0276944             0
     0.144093     -0.512839    -0.0236423             0
     0.144456      -0.57493    -0.0250717             0
     0.144819     -0.789356    -0.0292504             0
     0.145181     -0.829636    -0.0301562    4.9022e-21
     0.145544     -0.602549    -0.0260278   1.69531e-20
     0.145907     -0.427141    -0.0229131   2.61003e-20
      0.14627     -0.627135    -0.0271622   1.41545e-20
     0.146633     -0.827129    -0.0314113    2.2086e-21
     0.146996     -0.683814    -0.0286325   1.01707e-20
     0.147359      -0.47115     -0.024428   2.21677e-20
     0.147722     -0.473882    -0.0248325   2.12476e-20
     0.148085     -0.659578     -0.029152   9.35529e-21
     0.148448       -0.7554    -0.0314655   6.28906e-21
     0.148811     -0.557034    -0.0271853   3.11105e-20
     0.149174     -0.358668    -0.0229051    5.5932e-20
     0.149537     -0.502391    -0.0266432   1.69783e-19
       0.1499     -0.673931    -0.0310335   2.90874e-19
     0.150263     -0.631901    -0.0301812   2.74724e-19
     0.150626     -0.447701    -0.0258253   1.66386e-19
     0.150989     -0.356796    -0.0238765    1.1977e-19
     0.151352     -0.514331    -0.0283375    2.3752e-19
     0.151715     -0.671865    -0.0327985    3.5527e-19
     0.152078     -0.524398    -0.0289938    2.3077e-19
     0.152441     -0.354224    -0.0245627   8.86619e-20
     0.152804     -0.367671    -0.0253756   2.24342e-20
     0.153166     -0.511359    -0.0299079   1.00274e-20
     0.153529     -0.587609    -0.0324212    7.4468e-21
     0.153892     -0.431311    -0.0279146   3.66327e-20
     0.154255     -0.275012    -0.0234081   6.58187e-20
     0.154618     -0.365115    -0.0267423   1.94737e-19
     0.154981      -0.49512    -0.0313463   3.39807e-19
     0.155344     -0.493642    -0.0315354   3.45535e-19
     0.155707     -0.351063    -0.0269536   2.00715e-19
      0.15607     -0.234258    -0.0232928   6.74343e-20
     0.156433     -0.350752    -0.0279692   3.86026e-20
     0.156796     -0.467246    -0.0326456   9.77103e-21
     0.157159     -0.411114     -0.030779             0
     0.157522     -0.282089    -0.0261215             0
     0.157885     -0.223029    -0.0242986             0
     0.158248     -0.326191     -0.029048             0
     0.158611     -0.429353    -0.0337973             0
     0.158974     -0.338481    -0.0301621   1.64944e-20
     0.159337      -0.22284    -0.0254287   3.42584e-20
       0.1597     -0.203006    -0.0251474   1.31878e-19
     0.160063     -0.293019    -0.0299705   3.21054e-19
     0.160426     -0.374966    -0.0344148   4.96674e-19
     0.160788     -0.274216    -0.0296953   3.28128e-19
     0.161151     -0.171781    -0.0248854   1.56041e-19
     0.161514      -0.17575    -0.0258302   6.56485e-20
     0.161877     -0.252804    -0.0307277   3.13701e-20
      0.16224     -0.306223    -0.0342752   7.11076e-21
     0.162603     -0.216812    -0.0293887   4.42958e-20
     0.162966     -0.127401    -0.0245022   8.14808e-20
     0.163329     -0.142794    -0.0263389   2.26276e-19
     0.163692     -0.207083    -0.0313125   4.21278e-19
     0.164055      -0.24136    -0.0342194   5.30798e-19
     0.164418     -0.164785    -0.0292555   3.19414e-19
     0.164781    -0.0882091    -0.0242916   1.08029e-19
     0.165144     -0.105645    -0.0266686   3.67591e-20
     0.165507     -0.157369     -0.031723   1.65941e-20
      0.16587      -0.18061    -0.0343577             0
     0.166233     -0.116675    -0.0293129             0
     0.166596      -0.05274    -0.0242681             0
     0.166959    -0.0657769    -0.0268158             0
     0.167322      -0.10514    -0.0319604             0
     0.167685     -0.122545    -0.0347134   1.30984e-20
     0.168048    -0.0710506    -0.0295773   5.67408e-20
     0.168411    -0.0195564    -0.0244412   1.00383e-19
     0.168773    -0.0246331    -0.0267558   2.79886e-19
     0.169136     -0.051845    -0.0319858    5.1255e-19
     0.169499    -0.0657691    -0.0352596   6.58405e-19
     0.169862    -0.0265109    -0.0300201    4.2615e-19
     0.170225     0.0127474    -0.0247806   1.93895e-19
     0.170588     0.0163789    -0.0263814   8.52016e-20
     0.170951    0.00110388    -0.0316123   4.20813e-20
     0.171314   -0.00892397    -0.0357678   8.08927e-21
     0.171677     0.0183044    -0.0304695    5.3232e-20
      0.17204     0.0455328    -0.0251712   9.83748e-20
     0.172403     0.0558682    -0.0255408    2.5192e-19
     0.172766     0.0522959    -0.0305767   4.94711e-19
     0.173129     0.0496437    -0.0353038    7.2303e-19
     0.173492     0.0646922    -0.0306652   5.06348e-19
     0.173855      0.080117    -0.0254939   2.63987e-19
     0.174218     0.0925107    -0.0243322   1.01506e-19
     0.174581      0.100431    -0.0290873   5.69017e-20
     0.174944      0.108352    -0.0338423   1.22975e-20
     0.175307      0.113983    -0.0307251             0
      0.17567      0.117811    -0.0258083             0
     0.176033       0.12501    -0.0229593             0
     0.176395      0.144199    -0.0274672             0
     0.176758      0.163388    -0.0319751             0
     0.177121      0.167419    -0.0308932             0
     0.177484      0.159873    -0.0262284             0
     0.177847      0.152327    -0.0215635             0
      0.17821      0.182353    -0.0257993             0
     0.178573      0.212584    -0.0300837             0
     0.178936      0.226218    -0.0311922  -1.04684e-20
     0.179299      0.207527    -0.0267599   -3.3129e-20
     0.179662      0.188835    -0.0223277  -5.57896e-20
     0.180025        0.2137    -0.0240998  -2.30119e-19
     0.180388      0.254748    -0.0281769  -4.60799e-19
     0.180751      0.290404    -0.0314865  -6.49546e-19
     0.181114      0.261962    -0.0273856  -4.25749e-19
     0.181477       0.23235    -0.0231685  -1.95374e-19
      0.18184      0.237088    -0.0223756  -5.29102e-20
     0.182203      0.288735    -0.0262591  -3.05025e-20
     0.182566      0.340383    -0.0301426  -8.09488e-21
     0.182929      0.324341    -0.0280875   1.80006e-20
     0.183292      0.284027    -0.0240701   3.89135e-20
     0.183655      0.251396     -0.020632   7.46563e-20
     0.184018      0.313427    -0.0243327   2.93132e-19
      0.18438      0.375459    -0.0280335   5.11608e-19
     0.184743       0.39578     -0.028847   5.63608e-19
     0.185106      0.344978     -0.025016   3.45422e-19
     0.185469      0.294177     -0.021185   1.27236e-19
     0.185832      0.327735    -0.0224004    4.4507e-20
     0.186195      0.399935    -0.0259273   2.38264e-20
     0.186558      0.466371    -0.0291091   3.14825e-21
     0.186921      0.416273    -0.0259892             0
     0.187284      0.355195     -0.022333             0
     0.187647      0.330599    -0.0204636             0
      0.18801      0.412746    -0.0238227             0
     0.188373      0.494893    -0.0271817             0
     0.188736       0.49892    -0.0269685   1.17671e-20
     0.189099       0.42778    -0.0234769   2.99101e-20
     0.189462      0.356639    -0.0199853    4.8053e-20
     0.189825       0.41286    -0.0217173   3.79709e-20
     0.190188       0.50472    -0.0249111   1.99908e-20
     0.190551      0.583575    -0.0275693   2.00979e-21
     0.190914      0.512868    -0.0245904  -3.32982e-23
     0.191277      0.431881    -0.0212541  -6.19915e-23
      0.19164      0.399285    -0.0196066  -7.55198e-23
     0.192003      0.500594    -0.0226324  -4.70844e-23
     0.192365      0.601904    -0.0256581   -1.8649e-23
     0.192728      0.611284    -0.0256332  -1.13585e-20
     0.193091      0.520684    -0.0224431  -2.93927e-20
