#           x           U_x           U_y           U_z
     0.115419      -1.85021    -0.0350605   1.92369e-21
     0.115782      -1.83905    -0.0352665   1.80245e-21
     0.116145      -1.82789    -0.0354724   1.68121e-21
     0.116508      -1.81673    -0.0356784   1.55997e-21
     0.116871      -1.80544    -0.0358688   5.42839e-22
     0.117234      -1.79406    -0.0360649  -9.85287e-22
     0.117597      -1.78269    -0.0362609  -2.51341e-21
      0.11796      -1.77131     -0.036457  -4.04154e-21
     0.118323       -1.7598    -0.0366381  -3.81432e-21
     0.118686      -1.74822     -0.036824  -1.26241e-21
     0.119049      -1.73664      -0.03701    1.2895e-21
     0.119412      -1.72506     -0.037196   3.84141e-21
     0.119775      -1.71336    -0.0373676   7.55608e-21
     0.120138      -1.70159     -0.037543   1.04913e-20
     0.120501      -1.68982    -0.0377185   1.34265e-20
     0.120864      -1.67805    -0.0378939   1.63617e-20
     0.121227      -1.66617    -0.0380566   1.27283e-20
     0.121589      -1.65422    -0.0382219   4.34953e-21
     0.121952      -1.64227    -0.0383873  -4.02927e-21
     0.122315      -1.63032    -0.0385526  -1.24081e-20
     0.122678      -1.61828    -0.0387074  -1.91269e-20
     0.123041      -1.60616    -0.0388634   -2.0911e-20
     0.123404      -1.59405    -0.0390195  -2.26951e-20
     0.123767      -1.58193    -0.0391755  -2.44792e-20
      0.12413      -1.56974    -0.0393224  -1.96258e-20
     0.124493      -1.55748    -0.0394691  -1.38523e-20
     0.124856      -1.54521    -0.0396157  -8.07884e-21
     0.125219      -1.53294    -0.0397624  -2.30537e-21
     0.125582      -1.52062    -0.0399016             0
     0.125945      -1.50822    -0.0400386             0
     0.126308      -1.49581    -0.0401757             0
     0.126671       -1.4834    -0.0403127             0
     0.127034      -1.47096    -0.0404444   1.34992e-21
     0.127397      -1.45843    -0.0405721   5.14738e-21
      0.12776       -1.4459    -0.0406997   8.94483e-21
     0.128123      -1.43337    -0.0408273   1.27423e-20
     0.128486      -1.42083    -0.0409519   1.98932e-20
     0.128849      -1.40818    -0.0410704   3.06051e-20
     0.129212      -1.39553    -0.0411889    4.1317e-20
     0.129574      -1.38289    -0.0413074   5.20289e-20
     0.129937      -1.36525    -0.0413777   6.16702e-20
       0.1303      -1.35751    -0.0415349   6.55687e-20
     0.130663      -1.34476    -0.0416446   6.88805e-20
     0.131026      -1.33201    -0.0417543   7.21923e-20
     0.131389      -1.31927     -0.041864    7.5504e-20
     0.131752      -1.30646    -0.0419669   7.00991e-20
     0.132115      -1.29363     -0.042068   6.47427e-20
     0.132478      -1.28079    -0.0421691   5.93863e-20
     0.132841      -1.26796    -0.0422702     5.403e-20
     0.133204      -1.25509    -0.0423671   5.68964e-20
     0.133567      -1.24218    -0.0424598   6.37832e-20
      0.13393      -1.22927    -0.0425525   7.06699e-20
     0.134293      -1.21636    -0.0426452   7.75566e-20
     0.134656      -1.20345    -0.0427365    8.0866e-20
     0.135019      -1.19047    -0.0428211   6.94534e-20
     0.135382       -1.1775    -0.0429056   5.80407e-20
     0.135745      -1.16453    -0.0429901   4.66281e-20
     0.136108      -1.15155    -0.0430747   3.52154e-20
     0.136471      -1.13854    -0.0431527   1.97428e-20
     0.136834      -1.12552    -0.0432293   6.10105e-21
     0.137196      -1.11249    -0.0433059  -7.54072e-21
     0.137559      -1.09947    -0.0433826  -2.11825e-20
     0.137922      -1.08643    -0.0434557  -2.41181e-20
     0.138285      -1.07336    -0.0435248   -1.7943e-20
     0.138648       -1.0603    -0.0435939  -1.17679e-20
     0.139011      -1.04723    -0.0436629  -5.59278e-21
     0.139374      -1.03417    -0.0437314  -1.63842e-21
     0.139737      -1.02108    -0.0437932  -2.00899e-20
       0.1401      -1.00798     -0.043855    -3.853e-20
     0.140463     -0.994893    -0.0439168  -5.69273e-20
     0.140826     -0.981802    -0.0439786  -7.53247e-20
     0.141189     -0.968699    -0.0440357   -8.1884e-20
     0.141552     -0.955591    -0.0440905  -8.19651e-20
     0.141915     -0.942484    -0.0441453  -8.20462e-20
     0.142278     -0.929377    -0.0442002  -8.21274e-20
     0.142641     -0.916265    -0.0442533    -7.875e-20
     0.143004     -0.903153    -0.0443015  -6.05071e-20
     0.143367     -0.890041    -0.0443497  -4.22643e-20
      0.14373     -0.876929    -0.0443979  -2.40214e-20
     0.144093     -0.863817    -0.0444461  -5.77854e-21
     0.144456     -0.850702    -0.0444891   7.79913e-21
     0.144819     -0.837596     -0.044531   1.98258e-20
     0.145181     -0.824489    -0.0445729   3.18524e-20
     0.145544     -0.811383    -0.0446149   4.38791e-20
     0.145907      -0.79827    -0.0446544   5.65252e-20
      0.14627      -0.78518    -0.0446904   5.66738e-20
     0.146633      -0.77209    -0.0447264   5.68224e-20
     0.146996        -0.759    -0.0447624    5.6971e-20
     0.147359     -0.745909    -0.0447984   5.71195e-20
     0.147722     -0.732823    -0.0448291   6.07032e-20
     0.148085     -0.719759    -0.0448596    7.3557e-20
     0.148448     -0.706695      -0.04489   8.64108e-20
     0.148811     -0.693631    -0.0449205   9.92646e-20
     0.149174     -0.680568     -0.044951   1.12118e-19
     0.149537     -0.667524    -0.0449736   1.25794e-19
       0.1499     -0.654496    -0.0449989   1.38424e-19
     0.150263     -0.641469    -0.0450242   1.51053e-19
     0.150626     -0.628441    -0.0450495   1.63682e-19
     0.150989      -0.61541    -0.0450696   1.61712e-19
     0.151352     -0.602428    -0.0450902   1.37083e-19
     0.151715     -0.589446    -0.0451108   1.12454e-19
     0.152078     -0.576463    -0.0451313   8.78247e-20
     0.152441     -0.563481    -0.0451519   6.31958e-20
     0.152804     -0.550513    -0.0451651   6.61302e-20
     0.153166     -0.537585    -0.0451813   8.28215e-20
     0.153529     -0.524657    -0.0451976   9.95128e-20
     0.153892     -0.511728    -0.0452138   1.16204e-19
     0.154255       -0.4988    -0.0452301   1.32895e-19
     0.154618     -0.485906    -0.0452371   1.37928e-19
     0.154981     -0.473041    -0.0452494   1.38054e-19
     0.155344     -0.460175    -0.0452618    1.3818e-19
     0.155707      -0.44731    -0.0452741   1.38306e-19
      0.15607     -0.434429     -0.045279   1.33484e-19
     0.156433     -0.421634    -0.0452879   1.04591e-19
     0.156796     -0.408839    -0.0452967   7.56968e-20
     0.157159     -0.396043    -0.0453056   4.68032e-20
     0.157522     -0.383248    -0.0453144   1.79095e-20
     0.157885     -0.370452     -0.045314   3.92697e-21
     0.158248     -0.357735    -0.0453197   2.16524e-20
     0.158611     -0.345018    -0.0453254   3.93778e-20
     0.158974       -0.3323    -0.0453311   5.71033e-20
     0.159337     -0.319583    -0.0453367   7.48287e-20
       0.1597     -0.306879    -0.0453315   8.32626e-20
     0.160063     -0.294246    -0.0453342   1.00016e-19
     0.160426     -0.281614     -0.045337   1.16769e-19
     0.160788     -0.268981    -0.0453397   1.33522e-19
     0.161151     -0.256348    -0.0453424   1.50275e-19
     0.161514     -0.243741    -0.0453328    1.7628e-19
     0.161877       -0.2312    -0.0453329   1.79251e-19
      0.16224     -0.218659     -0.045333   1.82222e-19
     0.162603     -0.206118    -0.0453332   1.85193e-19
     0.162966     -0.193577    -0.0453333   1.88164e-19
     0.163329     -0.181071      -0.04532   1.57591e-19
     0.163692     -0.168628    -0.0453185   1.40834e-19
     0.164055     -0.156184     -0.045317   1.24077e-19
     0.164418     -0.143741    -0.0453155    1.0732e-19
     0.164781     -0.131297     -0.045314   9.05634e-20
     0.165144     -0.118895    -0.0452981    8.3485e-20
     0.165507     -0.106554    -0.0452964   6.32745e-20
      0.16587     -0.094213    -0.0452947   4.30639e-20
     0.166233    -0.0818719     -0.045293   2.28534e-20
     0.166596    -0.0695308    -0.0452912   2.64284e-21
     0.166959    -0.0572329    -0.0452724   2.69755e-20
     0.167322    -0.0449988    -0.0452692   7.05186e-20
     0.167685    -0.0327648     -0.045266   1.14062e-19
     0.168048    -0.0205307    -0.0452628   1.57605e-19
     0.168411    -0.0082966    -0.0452596   2.01148e-19
     0.168773     0.0038971    -0.0452275   2.17258e-19
     0.169136     0.0160199     -0.045206    2.1743e-19
     0.169499     0.0281427    -0.0451845   2.17603e-19
     0.169862     0.0402655    -0.0451629   2.17776e-19
     0.170225     0.0523884    -0.0451414   2.17949e-19
     0.170588      0.064477    -0.0450718   2.08603e-19
     0.170951     0.0764798    -0.0449924   2.10421e-19
     0.171314     0.0884826    -0.0449129   2.12239e-19
     0.171677      0.100485    -0.0448335   2.14056e-19
      0.17204      0.112488     -0.044754   2.15874e-19
     0.172403      0.124469    -0.0446341   2.27573e-19
     0.172766      0.136343    -0.0444868    2.2775e-19
     0.173129      0.148218    -0.0443396   2.27927e-19
     0.173492      0.160093    -0.0441924   2.28104e-19
     0.173855      0.171968    -0.0440452   2.28281e-19
     0.174218       0.18384    -0.0438901   2.05901e-19
     0.174581      0.195584    -0.0437169   1.61191e-19
     0.174944      0.207328    -0.0435436   1.16482e-19
     0.175307      0.219072    -0.0433704   7.17719e-20
      0.17567      0.230816    -0.0431972   2.70622e-20
     0.176033      0.242583    -0.0430311             0
     0.176395      0.254195    -0.0428632             0
     0.176758      0.265807    -0.0426953             0
     0.177121      0.277418    -0.0425274             0
     0.177484       0.28903    -0.0423595             0
     0.177847      0.299738    -0.0423462             0
      0.17821       0.31218     -0.042039  -1.82179e-20
     0.178573      0.323661    -0.0418806  -4.08239e-20
     0.178936      0.335141    -0.0417223  -6.34299e-20
     0.179299      0.346622    -0.0415639  -8.60359e-20
     0.179662      0.358102    -0.0414055  -1.08642e-19
     0.180025       0.36955    -0.0412583  -9.56296e-20
     0.180388        0.3809    -0.0411082   -9.5538e-20
     0.180751       0.39225    -0.0409581  -9.54464e-20
     0.181114        0.4036     -0.040808  -9.53548e-20
     0.181477       0.41495    -0.0406579  -9.52632e-20
      0.18184      0.426313    -0.0405149  -1.01263e-19
     0.182203      0.437534    -0.0403712  -5.79392e-20
     0.182566      0.448755    -0.0402275   -1.4615e-20
     0.182929      0.459976    -0.0400838   2.87093e-20
     0.183292      0.471196    -0.0399401   7.20335e-20
     0.183655      0.481646    -0.0399069   9.87643e-20
     0.184018      0.493571    -0.0396606   8.61039e-20
      0.18438      0.504661    -0.0395211   8.60068e-20
     0.184743      0.515752    -0.0393815   8.59098e-20
     0.185106      0.526843     -0.039242   8.58127e-20
     0.185469      0.537933    -0.0391024   8.57157e-20
     0.185832       0.54901    -0.0389661   9.32894e-20
     0.186195      0.559966    -0.0388278    7.2557e-20
     0.186558      0.570922    -0.0386895   5.18245e-20
     0.186921      0.581879    -0.0385512   3.10921e-20
     0.187284      0.592835    -0.0384129   1.03597e-20
     0.187647      0.603838     -0.038275   1.07626e-22
