0 -4.74342e-05
0.0142895 -3.22892e-05
0.028579 -0.000151427
0.0428685 -0.000376318
0.0571579 -0.000520815
0.0714476 -0.00061451
0.085737 -0.000665734
0.100027 -0.00064797
0.114316 -0.000594114
0.128606 -0.000513274
0.142895 -0.000397502
0.157185 -0.000268213
0.171474 -0.0001282
0.185764 2.61442e-05
0.200053 0.000185537
0.214343 0.000350338
0.228632 0.000523552
0.242922 0.000700584
0.257211 0.000883409
0.271501 0.00107295
0.28579 0.001266
0.30008 0.00146623
0.314369 0.00167107
0.328659 0.0018796
0.342948 0.00209555
0.357238 0.00231428
0.371528 0.00253832
0.385817 0.00276704
0.400106 0.00299828
0.414398 0.00323627
0.428685 0.00347637
0.442976 0.00372089
0.457264 0.00396921
0.471555 0.00421976
0.485843 0.00447552
0.500134 0.00473277
0.514421 0.00499398
0.528713 0.00525735
0.543 0.00552297
0.557291 0.00579134
0.571579 0.0060606
0.58587 0.00633264
0.600161 0.00660509
0.614449 0.00687895
0.62874 0.00715324
0.643028 0.00742808
0.657319 0.00770325
0.671606 0.00797859
0.685898 0.00825473
0.700185 0.00853105
0.714476 0.00880942
0.728764 0.00908808
0.743055 0.00936797
0.757343 0.00964829
0.771634 0.00992945
0.785925 0.0102141
0.800213 0.0105027
0.814504 0.0107958
0.828791 0.011092
0.843083 0.0113931
0.85737 0.0116962
0.871661 0.012018
0.885949 0.0123448
0.90024 0.012761
0.914528 0.013191
0.928819 0.0136345
0.943106 0.0140791
0.957398 0.0145433
0.971689 0.0150079
0.985976 0.0154141
1.00027 0.0158171
1.01456 0.0160583
1.02885 0.0163017
1.04313 0.0166503
1.05743 0.0169996
1.07171 0.0175074
1.086 0.0180151
1.10029 0.0185669
1.11458 0.0191199
1.12887 0.0196741
1.14316 0.0202285
1.15745 0.0207845
1.17174 0.0213408
1.18603 0.0219081
1.20032 0.0224785
1.21461 0.0230545
1.2289 0.0236329
1.24319 0.0242162
1.25748 0.0248028
1.27177 0.0253925
1.28606 0.0259859
1.30035 0.0265812
1.31463 0.027181
1.32893 0.0277816
1.34321 0.0283871
1.3575 0.0289926
1.3718 0.0296033
1.38608 0.0302141
1.40037 0.0308287
1.41466 0.0314444
1.42895 0.0320626
1.44324 0.0326827
1.45753 0.0333042
1.47182 0.0339284
1.48611 0.0345529
1.5004 0.0351807
1.51469 0.0358085
1.52898 0.036439
1.54327 0.0370699
1.55756 0.0377024
1.57185 0.0383361
1.58614 0.0389703
1.60043 0.0396061
1.61472 0.040242
1.629 0.0408794
1.6433 0.041517
1.65758 0.0421553
1.67187 0.0427941
1.68616 0.043433
1.70045 0.0440723
1.71474 0.0447116
1.72903 0.0453509
1.74332 0.0459902
1.75761 0.0466291
1.7719 0.0472677
1.78619 0.0479062
1.80048 0.0485434
1.81477 0.0491806
1.82906 0.0498166
1.84335 0.0504518
1.85764 0.0510865
1.87193 0.0517189
1.88622 0.0523512
1.9005 0.0529811
1.9148 0.0536099
1.92908 0.0542378
1.94337 0.0548624
1.95767 0.0554871
1.97195 0.056108
1.98624 0.0567275
2.00053 0.0573458
2.01482 0.0579595
2.02911 0.0585731
2.0434 0.0591823
2.05769 0.0597892
2.07198 0.0603953
2.08627 0.0609948
2.10056 0.0615942
2.11485 0.0621893
2.12914 0.0627804
2.14343 0.0633715
2.15772 0.0639541
2.17201 0.064536
2.1863 0.0651148
2.20059 0.0656867
2.21487 0.0662587
2.22917 0.0668234
2.24345 0.0673844
2.25774 0.0679454
2.27203 0.0684948
2.28632 0.0690441
2.30061 0.0695895
2.3149 0.0701264
2.32919 0.0706632
2.34348 0.0711919
2.35777 0.0717154
2.37206 0.0722388
2.38635 0.0727497
2.40064 0.0732589
2.41493 0.0737661
2.42922 0.0742604
2.44351 0.0747547
2.4578 0.0752432
2.47209 0.0757217
2.48637 0.0762002
2.50067 0.0766692
2.51495 0.0771311
2.52924 0.077593
2.54354 0.0780417
2.55782 0.0784863
2.57211 0.078931
2.5864 0.0793586
2.60069 0.079785
2.61498 0.0802099
2.62927 0.0806173
2.64356 0.0810247
2.65785 0.0814282
2.67214 0.0818158
2.68643 0.0822035
2.70072 0.0825849
2.71501 0.0829519
2.7293 0.0833189
2.74359 0.0836777
2.75788 0.084023
2.77217 0.0843684
2.78646 0.0847039
2.80074 0.0850265
2.81504 0.085349
2.82932 0.0856606
2.84361 0.0859592
2.8579 0.0862579
2.87219 0.0865448
2.88648 0.0868184
2.90077 0.087092
2.91506 0.0873536
2.92935 0.0876009
2.94364 0.0878483
2.95793 0.0880842
2.97222 0.0883042
2.98651 0.0885241
3.0008 0.0887344
3.01509 0.0889271
